title,company,salary,description,link,source,scraped_at,location
Hledáme Team leadera do našeho call centra v Praze,"4Life Direct Insurance Services s.r.o., odštěpný závod",40 000 ‍–‍ 60 000 Kč,,https://www.jobs.cz/rpd/2000932776/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289661.309333,Praha – Karlín
Optik pro Praha,"KONTAKTO.CZ internetový obchod, spol. s r.o.",30 000 ‍–‍ 60 000 Kč,,https://www.jobs.cz/rpd/2000963018/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289661.782045,Praha
Junior Trader m/ž - zemědělské komodity,Bunge Czech s.r.o.,,,https://www.jobs.cz/rpd/2000905937/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289662.4146574,Ústí nad Labem – Střekov
Datový analytik / Developer (m/ž),JUSDA Europe s.r.o.,,,https://www.jobs.cz/rpd/2000940937/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289663.0236726,Pardubice – Drozdice
Optik/Asistent prodeje pro Olympia Brno,"KONTAKTO.CZ internetový obchod, spol. s r.o.",30 000 ‍–‍ 60 000 Kč,,https://www.jobs.cz/rpd/2000963017/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289663.6241505,Brno
Finanční & Mzdový účetní (m/ž),KK T E C H N O I N G spol.s r.o.,40 000 ‍–‍ 50 000 Kč,,https://www.jobs.cz/rpd/2000944093/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289664.6205845,Dobříš
Cabin Crew - Relocation to Dubai,Emirates Airlines,59 689 Kč,,https://www.jobs.cz/rpd/2000932771/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289665.4131937,Praha
Optik pro Černý Most Praha,"KONTAKTO.CZ internetový obchod, spol. s r.o.",30 000 ‍–‍ 60 000 Kč,,https://www.jobs.cz/rpd/2000963016/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289666.1274009,Praha
Personalista / Personalistka,PILOUS spol. s r.o.,36 000 ‍–‍ 39 000 Kč,,https://www.jobs.cz/rpd/2000944092/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289666.8078177,Loučeň
Optik pro Aupark Hradec Králové,"KONTAKTO.CZ internetový obchod, spol. s r.o.",30 000 ‍–‍ 60 000 Kč,,https://www.jobs.cz/rpd/2000963015/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289667.360106,Hradec Králové
KALIČ | 6 týdnů dovolené | tepelné zpracování pro letectví | vakuové i atmosférické pece,GE Aviation Czech s.r.o.,48 000 ‍–‍ 56 000 Kč,,https://www.jobs.cz/rpd/2000944090/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289668.2136972,Praha – Letňany
Strategic buyer,"KION Supply Chain Solutions Czech, s.r.o.",,,https://www.jobs.cz/rpd/2000427296/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289668.8279366,Kostelec – Ostrov u Stříbra
Vedoucí staveb v ČR i zahraničí,Prosperita HR,,,https://www.jobs.cz/rpd/2000919560/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289669.3400605,Středočeský kraj
Process engineer,Proventia Czech s.r.o.,,,https://www.jobs.cz/rpd/2000852441/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289669.9272552,Kuřim
REFERENT ODDĚLENÍ PR A MARKETINGU,"Krajská nemocnice T. Bati, a. s.",,,https://www.jobs.cz/rpd/2000944087/?searchId=556537de-74e9-4a3e-bc55-7b5b29050858&rps=233,Jobs.cz,1767289670.4066162,Zlín
Administrátor/Administrátorka veřejných zakázek,Mendelova univerzita v Brně,,,https://www.jobs.cz/rpd/2000942685/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289671.9951925,Brno – Černá Pole
"Rozpočtář/ka v oddělení ekonomickém ÚSSZ pro Jihočeský, Plzeňský a Karlovarský kraj",Česká správa sociálního zabezpečení,24 790 ‍–‍ 35 770 Kč,,https://www.jobs.cz/rpd/2000932766/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289672.4927611,Plzeň – Východní Předměstí
Mechanical Design Engineer,Vertiv Czech Republic s.r.o.,,,https://www.jobs.cz/rpd/2000932753/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289673.269852,Nišovice
SENIORNÍ OBCHODNÍ ZÁSTUPCE pro dětská hřiště,Bonita Group Service s.r.o.,,,https://www.jobs.cz/rpd/2000479630/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289673.773291,Moravskoslezský kraj
Profesionální asistent/ka s přesahem do projektů,"MOL Česká republika, s.r.o.",,,https://www.jobs.cz/rpd/2000932763/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289674.543164,Praha – Smíchov
Obsluha kasina- Ivančice,KAJOT,,,https://www.jobs.cz/rpd/2000919536/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289675.1903634,Ivančice
"Projektový manažer - vedení investičních projektů financovaných z IROP (Praha, úvazek 0,5)",ROMODROM,25 000 Kč,,https://www.jobs.cz/rpd/2000944082/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289675.9479885,Praha – Smíchov
Dobrovolník*ice online doučování,"Člověk v tísni, o.p.s.",,,https://www.jobs.cz/rpd/2000833371/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289676.8670151,Hlavní město Praha + 6 dalších lokalit
Manažer/ka prodeje nemovitostí - Divestment Manager,Heimstaden s.r.o.,,,https://www.jobs.cz/rpd/2000944076/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289677.525999,Ostrava – Moravská Ostrava
PROJEKTOVÝ MANAŽER / KA,SANANIM,,,https://www.jobs.cz/rpd/2000919545/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289678.0151694,Praha – Stodůlky
Beauty Konzultant v Parfumerii Douglas -Praha OC Palladium (Ž/M),"Parfumerie DOUGLAS, s.r.o.",,,https://www.jobs.cz/rpd/2000919543/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289678.8424585,Praha – Nové Město
ředitel/ředitelka Jihomoravského centra pro mezinárodní mobilitu,Jihomoravský kraj,,,https://www.jobs.cz/rpd/2000944072/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289679.6809413,Brno – Brno-město
Projektant VZT,PORR a.s.,,,https://www.jobs.cz/rpd/2000727487/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289680.3306053,Praha
"Servisní technik - náborový příspěvek 10.000,- Kč",MEGA a.s.,34 500 ‍–‍ 38 000 Kč,,https://www.jobs.cz/rpd/2000790741/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289680.9733636,Stráž pod Ralskem
Dispečer pro vnitrostátní dopravu,Okrouhlický s. r. o.,45 000 ‍–‍ 55 000 Kč,,https://www.jobs.cz/rpd/2000944069/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289681.537979,Hradec Králové – Slezské Předměstí
Material Master Data Analyst,Ingersoll Rand,,,https://www.jobs.cz/rpd/2000932671/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289682.7994833,Brno – Žabovřesky
"Specialista údržby, ne automotive","Bénéficielle, s.r.o.",60 000 ‍–‍ 80 000 Kč,,https://www.jobs.cz/rpd/2000944065/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289683.293908,Plzeňský kraj
pracovník restauračního zařízení,McDonald's,,"Víš, co je hužva?
Používáme vlastní jazyk. Chceš znát odpověď a poznat i další naše slova?
Zkus náš kvíz
Ještě váháš?
Mrkni na to, co
říkají naši lidé.
Stačí si vybrat",https://www.jobs.cz/rpd/2000963009/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289684.5925934,Praha – Nové Město
Inženýr kvality,"IDEAL AUTOMOTIVE Bor, s.r.o.",,IDEAL Automotive CZ,https://www.jobs.cz/rpd/2000944064/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289686.4558697,Kostelec – Ostrov u Stříbra
Manažer centra podpory zákazníků,Mikroelektronika spol. s r.o.,,Detail pozice,https://www.jobs.cz/rpd/2000928443/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289687.3866856,Vysoké Mýto – Litomyšlské Předměstí
sociální pracovník/ce služby Centrum denních aktivit,"ESET - HELP, z. s.",28 000 ‍–‍ 35 000 Kč,,https://www.jobs.cz/rpd/2000963006/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289687.9924333,Praha – Háje
Disponent/ka,"IDEAL AUTOMOTIVE Bor, s.r.o.",,,https://www.jobs.cz/rpd/2000944062/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289689.1602333,Kostelec – Ostrov u Stříbra
Administrativní pracovník/ce,OK GROUP a.s,,,https://www.jobs.cz/rpd/2000962966/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289689.7715774,Brno – Černá Pole
Informační pracovník/ice,Integrační centrum Praha o.p.s.,39 000 Kč,,https://www.jobs.cz/rpd/2000944030/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289690.4950233,Praha – Nové Město
Asistent/ka obchodního manažera,1CSC a.s.,,,https://www.jobs.cz/rpd/2000416107/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289691.1544929,Brno – Černovice
"VEDOUCÍ ORGANICKÉ LABORATOŘE, VEDOUCÍ ANORGANICKÉ LABORATOŘE","Macco Organiques, s.r.o.",,,https://www.jobs.cz/rpd/2000594531/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289691.8217013,Bruntál
Career Advisor - Short Term,EUSA LLP odštěpný závod,45 000 ‍–‍ 50 000 Kč,,https://www.jobs.cz/rpd/2000963005/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289692.5099041,Hlavní město Praha
Nákupčí/Buyer,TBA Plastové obaly s.r.o.,50 000 Kč,,https://www.jobs.cz/rpd/2000932557/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289693.292819,Havlíčkův Brod
SENIOR PLÁNOVAČ,"KEESTRACK - CZ, s. r. o.",,Detail pozice,https://www.jobs.cz/rpd/2000944046/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289694.0019858,Šternberk
Auditor dle VDA 6.3 - automotive,"KES - kabelové a elektrické systémy, spol. s r.o.",,,https://www.jobs.cz/rpd/2000919513/?searchId=347fb888-4451-4958-b1a8-e67c700cb6c5&rps=233,Jobs.cz,1767289694.6254592,Vratimov
Administrátor/Administrátorka veřejných zakázek,Mendelova univerzita v Brně,,,https://www.jobs.cz/rpd/2000942685/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289696.6509097,Brno – Černá Pole
"Rozpočtář/ka v oddělení ekonomickém ÚSSZ pro Jihočeský, Plzeňský a Karlovarský kraj",Česká správa sociálního zabezpečení,24 790 ‍–‍ 35 770 Kč,,https://www.jobs.cz/rpd/2000932766/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289697.4079378,Plzeň – Východní Předměstí
Mechanical Design Engineer,Vertiv Czech Republic s.r.o.,,,https://www.jobs.cz/rpd/2000932753/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289697.9570782,Nišovice
SENIORNÍ OBCHODNÍ ZÁSTUPCE pro dětská hřiště,Bonita Group Service s.r.o.,,,https://www.jobs.cz/rpd/2000479630/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289698.6435637,Moravskoslezský kraj
Profesionální asistent/ka s přesahem do projektů,"MOL Česká republika, s.r.o.",,,https://www.jobs.cz/rpd/2000932763/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289699.2205553,Praha – Smíchov
Obsluha kasina- Ivančice,KAJOT,,,https://www.jobs.cz/rpd/2000919536/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289699.9872692,Ivančice
"Projektový manažer - vedení investičních projektů financovaných z IROP (Praha, úvazek 0,5)",ROMODROM,25 000 Kč,,https://www.jobs.cz/rpd/2000944082/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289700.5868616,Praha – Smíchov
Dobrovolník*ice online doučování,"Člověk v tísni, o.p.s.",,,https://www.jobs.cz/rpd/2000833371/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289701.5411456,Hlavní město Praha + 6 dalších lokalit
Manažer/ka prodeje nemovitostí - Divestment Manager,Heimstaden s.r.o.,,,https://www.jobs.cz/rpd/2000944076/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289702.0066848,Ostrava – Moravská Ostrava
PROJEKTOVÝ MANAŽER / KA,SANANIM,,,https://www.jobs.cz/rpd/2000919545/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289702.5078375,Praha – Stodůlky
Beauty Konzultant v Parfumerii Douglas -Praha OC Palladium (Ž/M),"Parfumerie DOUGLAS, s.r.o.",,,https://www.jobs.cz/rpd/2000919543/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289703.2076654,Praha – Nové Město
ředitel/ředitelka Jihomoravského centra pro mezinárodní mobilitu,Jihomoravský kraj,,,https://www.jobs.cz/rpd/2000944072/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289703.9228857,Brno – Brno-město
Projektant VZT,PORR a.s.,,,https://www.jobs.cz/rpd/2000727487/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289704.6288407,Praha
"Servisní technik - náborový příspěvek 10.000,- Kč",MEGA a.s.,34 500 ‍–‍ 38 000 Kč,,https://www.jobs.cz/rpd/2000790741/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289705.3728607,Stráž pod Ralskem
Dispečer pro vnitrostátní dopravu,Okrouhlický s. r. o.,45 000 ‍–‍ 55 000 Kč,,https://www.jobs.cz/rpd/2000944069/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289706.1242404,Hradec Králové – Slezské Předměstí
Material Master Data Analyst,Ingersoll Rand,,,https://www.jobs.cz/rpd/2000932671/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289707.010499,Brno – Žabovřesky
"Specialista údržby, ne automotive","Bénéficielle, s.r.o.",60 000 ‍–‍ 80 000 Kč,,https://www.jobs.cz/rpd/2000944065/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289707.6443906,Plzeňský kraj
pracovník restauračního zařízení,McDonald's,,"Víš, co je hužva?
Používáme vlastní jazyk. Chceš znát odpověď a poznat i další naše slova?
Zkus náš kvíz
Ještě váháš?
Mrkni na to, co
říkají naši lidé.
Stačí si vybrat",https://www.jobs.cz/rpd/2000963009/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289708.8602347,Praha – Nové Město
Inženýr kvality,"IDEAL AUTOMOTIVE Bor, s.r.o.",,,https://www.jobs.cz/rpd/2000944064/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289709.756033,Kostelec – Ostrov u Stříbra
Manažer centra podpory zákazníků,Mikroelektronika spol. s r.o.,,Detail pozice,https://www.jobs.cz/rpd/2000928443/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289710.3775475,Vysoké Mýto – Litomyšlské Předměstí
sociální pracovník/ce služby Centrum denních aktivit,"ESET - HELP, z. s.",28 000 ‍–‍ 35 000 Kč,,https://www.jobs.cz/rpd/2000963006/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289710.9639132,Praha – Háje
Disponent/ka,"IDEAL AUTOMOTIVE Bor, s.r.o.",,,https://www.jobs.cz/rpd/2000944062/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289711.8354845,Kostelec – Ostrov u Stříbra
Administrativní pracovník/ce,OK GROUP a.s,,,https://www.jobs.cz/rpd/2000962966/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289712.621073,Brno – Černá Pole
Informační pracovník/ice,Integrační centrum Praha o.p.s.,39 000 Kč,,https://www.jobs.cz/rpd/2000944030/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289713.425601,Praha – Nové Město
Asistent/ka obchodního manažera,1CSC a.s.,,,https://www.jobs.cz/rpd/2000416107/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289714.111278,Brno – Černovice
"VEDOUCÍ ORGANICKÉ LABORATOŘE, VEDOUCÍ ANORGANICKÉ LABORATOŘE","Macco Organiques, s.r.o.",,,https://www.jobs.cz/rpd/2000594531/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289714.7979035,Bruntál
Career Advisor - Short Term,EUSA LLP odštěpný závod,45 000 ‍–‍ 50 000 Kč,,https://www.jobs.cz/rpd/2000963005/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289715.2946432,Hlavní město Praha
Nákupčí/Buyer,TBA Plastové obaly s.r.o.,50 000 Kč,,https://www.jobs.cz/rpd/2000932557/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289715.9800684,Havlíčkův Brod
SENIOR PLÁNOVAČ,"KEESTRACK - CZ, s. r. o.",,Detail pozice,https://www.jobs.cz/rpd/2000944046/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289716.6964006,Šternberk
Auditor dle VDA 6.3 - automotive,"KES - kabelové a elektrické systémy, spol. s r.o.",,,https://www.jobs.cz/rpd/2000919513/?searchId=27c0f0d8-1099-40f1-b378-716c37b925bd&rps=233,Jobs.cz,1767289717.4401631,Vratimov
Administrátor/Administrátorka veřejných zakázek,Mendelova univerzita v Brně,,,https://www.jobs.cz/rpd/2000942685/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289719.5619326,Brno – Černá Pole
"Rozpočtář/ka v oddělení ekonomickém ÚSSZ pro Jihočeský, Plzeňský a Karlovarský kraj",Česká správa sociálního zabezpečení,24 790 ‍–‍ 35 770 Kč,,https://www.jobs.cz/rpd/2000932766/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289720.1299765,Plzeň – Východní Předměstí
Mechanical Design Engineer,Vertiv Czech Republic s.r.o.,,,https://www.jobs.cz/rpd/2000932753/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289720.8806057,Nišovice
SENIORNÍ OBCHODNÍ ZÁSTUPCE pro dětská hřiště,Bonita Group Service s.r.o.,,,https://www.jobs.cz/rpd/2000479630/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289721.5614667,Moravskoslezský kraj
Profesionální asistent/ka s přesahem do projektů,"MOL Česká republika, s.r.o.",,,https://www.jobs.cz/rpd/2000932763/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289722.0448349,Praha – Smíchov
Obsluha kasina- Ivančice,KAJOT,,,https://www.jobs.cz/rpd/2000919536/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289722.6773796,Ivančice
"Projektový manažer - vedení investičních projektů financovaných z IROP (Praha, úvazek 0,5)",ROMODROM,25 000 Kč,,https://www.jobs.cz/rpd/2000944082/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289723.2452552,Praha – Smíchov
Dobrovolník*ice online doučování,"Člověk v tísni, o.p.s.",,,https://www.jobs.cz/rpd/2000833371/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289723.979163,Hlavní město Praha + 6 dalších lokalit
Manažer/ka prodeje nemovitostí - Divestment Manager,Heimstaden s.r.o.,,,https://www.jobs.cz/rpd/2000944076/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289724.5486338,Ostrava – Moravská Ostrava
PROJEKTOVÝ MANAŽER / KA,SANANIM,,,https://www.jobs.cz/rpd/2000919545/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289725.187413,Praha – Stodůlky
Beauty Konzultant v Parfumerii Douglas -Praha OC Palladium (Ž/M),"Parfumerie DOUGLAS, s.r.o.",,,https://www.jobs.cz/rpd/2000919543/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289725.8590055,Praha – Nové Město
ředitel/ředitelka Jihomoravského centra pro mezinárodní mobilitu,Jihomoravský kraj,,,https://www.jobs.cz/rpd/2000944072/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289726.4431489,Brno – Brno-město
Projektant VZT,PORR a.s.,,,https://www.jobs.cz/rpd/2000727487/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289727.1958742,Praha
"Servisní technik - náborový příspěvek 10.000,- Kč",MEGA a.s.,34 500 ‍–‍ 38 000 Kč,,https://www.jobs.cz/rpd/2000790741/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289727.9047616,Stráž pod Ralskem
Dispečer pro vnitrostátní dopravu,Okrouhlický s. r. o.,45 000 ‍–‍ 55 000 Kč,,https://www.jobs.cz/rpd/2000944069/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289728.6927428,Hradec Králové – Slezské Předměstí
Material Master Data Analyst,Ingersoll Rand,,,https://www.jobs.cz/rpd/2000932671/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289729.4966486,Brno – Žabovřesky
"Specialista údržby, ne automotive","Bénéficielle, s.r.o.",60 000 ‍–‍ 80 000 Kč,,https://www.jobs.cz/rpd/2000944065/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289730.1756446,Plzeňský kraj
pracovník restauračního zařízení,McDonald's,,"Víš, co je hužva?
Používáme vlastní jazyk. Chceš znát odpověď a poznat i další naše slova?
Zkus náš kvíz
Ještě váháš?
Mrkni na to, co
říkají naši lidé.
Stačí si vybrat",https://www.jobs.cz/rpd/2000963009/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289731.0453095,Praha – Nové Město
Inženýr kvality,"IDEAL AUTOMOTIVE Bor, s.r.o.",,,https://www.jobs.cz/rpd/2000944064/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289731.8030226,Kostelec – Ostrov u Stříbra
Manažer centra podpory zákazníků,Mikroelektronika spol. s r.o.,,Detail pozice,https://www.jobs.cz/rpd/2000928443/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289732.5657835,Vysoké Mýto – Litomyšlské Předměstí
sociální pracovník/ce služby Centrum denních aktivit,"ESET - HELP, z. s.",28 000 ‍–‍ 35 000 Kč,,https://www.jobs.cz/rpd/2000963006/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289733.189228,Praha – Háje
Disponent/ka,"IDEAL AUTOMOTIVE Bor, s.r.o.",,,https://www.jobs.cz/rpd/2000944062/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289734.1881156,Kostelec – Ostrov u Stříbra
Administrativní pracovník/ce,OK GROUP a.s,,,https://www.jobs.cz/rpd/2000962966/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289734.6480193,Brno – Černá Pole
Informační pracovník/ice,Integrační centrum Praha o.p.s.,39 000 Kč,,https://www.jobs.cz/rpd/2000944030/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289735.3166766,Praha – Nové Město
Asistent/ka obchodního manažera,1CSC a.s.,,,https://www.jobs.cz/rpd/2000416107/?searchId=d521def2-314b-47f0-be39-30f0334b1a42&rps=233,Jobs.cz,1767289735.8508286,Brno – Černovice
